Time,GenerateTime,EvalTime,EvalAvgTime,SelectTime,Attempts,Candidates,EstimatedGain,UtilityScore,NBVTime,Iteration,Progress,Planner,TrajectoryLength,MoveTime,MapUpdateTime
88,1691.000000,963.000000,159.666667,-1,8,6,2483.000000,2483.000000,2658.000000,10,25.109811,0,-1,1909.000000,257.000000
97,1106.000000,278.000000,138.000000,-1,8,2,253.000000,253.000000,1386.000000,11,29.683692,0,-1,1908.000000,294.000000
104,1106.000000,278.000000,138.000000,-1,8,2,253.000000,253.000000,-1,12,-1,-1,-1,-1,-1
115,1106.000000,278.000000,138.000000,-1,8,2,253.000000,253.000000,-1,13,-1,-1,-1,-1,-1
126,1304.000000,688.000000,114.000000,-1,8,6,2718.000000,2718.000000,1996.000000,14,30.366928,0,-1,1908.000000,240.000000
133,1359.000000,513.000000,169.666667,-1,8,3,2084.000000,2084.000000,1875.000000,15,38.470858,0,-1,1909.000000,238.000000
141,1507.000000,619.000000,153.750000,-1,8,4,3026.000000,3026.000000,2130.000000,16,43.765933,0,-1,1907.000000,401.000000
148,1178.000000,291.000000,144.500000,-1,8,2,2726.000000,2726.000000,1472.000000,17,44.202444,0,-1,1906.000000,365.000000
154,1049.000000,238.000000,118.000000,-1,8,2,2535.000000,2535.000000,1289.000000,18,50.712159,0,-1,1908.000000,293.000000
160,1822.000000,919.000000,130.000000,-1,8,7,2922.000000,2922.000000,2747.000000,19,53.881612,0,-1,1906.000000,335.000000
167,1830.000000,755.000000,93.250000,-1,8,8,1623.000000,1623.000000,2589.000000,20,56.785362,0,-1,1907.000000,286.000000
174,1298.000000,323.000000,79.250000,-1,8,4,296.000000,296.000000,1626.000000,21,58.018982,0,-1,1907.000000,395.000000
180,2027.000000,881.000000,108.875000,-1,8,8,1037.000000,1037.000000,2914.000000,22,58.132854,0,-1,1905.000000,213.000000
187,1735.000000,668.000000,82.500000,-1,8,8,1259.000000,1259.000000,2412.000000,23,58.398557,0,-1,1057.000000,336.000000
193,1542.000000,628.000000,77.250000,-1,8,8,1154.000000,1154.000000,2177.000000,24,58.474472,0,-1,1908.000000,266.000000
199,27744.000000,1243.000000,87.071429,0.000000,210,14,4490.000000,4490.000000,29004.000000,25,58.474472,1,-1,6107.000000,310.000000
236,1635.000000,644.000000,91.000000,-1,8,7,3333.000000,3333.000000,2283.000000,26,61.473116,0,-1,1956.000000,215.000000
242,1466.000000,598.000000,73.875000,-1,8,8,2719.000000,2719.000000,2069.000000,27,63.579759,0,-1,1307.000000,221.000000
247,1466.000000,598.000000,73.875000,-1,8,8,2719.000000,2719.000000,-1,28,-1,-1,-1,-1,-1
258,1466.000000,598.000000,73.875000,-1,8,8,2719.000000,2719.000000,-1,29,-1,-1,-1,-1,-1
-1731313165,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
